2021/01/17 01:40:51 [notice] 9340#1696: signal process started
2021/01/20 21:48:54 [error] 14424#7604: *15 no live upstreams while connecting to upstream, client: 127.0.0.1, server: 0.0.0.0:8888, upstream: "allbackend", bytes from/to client:0/0, bytes from/to upstream:0/0
2021/01/20 21:48:56 [error] 14424#7604: *13 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: 0.0.0.0:8888, upstream: "127.0.0.1:8001", bytes from/to client:0/0, bytes from/to upstream:0/0
2021/01/20 21:48:56 [error] 14424#7604: *18 no live upstreams while connecting to upstream, client: 127.0.0.1, server: 0.0.0.0:8888, upstream: "allbackend", bytes from/to client:0/0, bytes from/to upstream:0/0
2021/01/20 21:48:57 [error] 14424#7604: *19 no live upstreams while connecting to upstream, client: 127.0.0.1, server: 0.0.0.0:8888, upstream: "allbackend", bytes from/to client:0/0, bytes from/to upstream:0/0
2021/01/20 21:48:57 [error] 14424#7604: *20 no live upstreams while connecting to upstream, client: 127.0.0.1, server: 0.0.0.0:8888, upstream: "allbackend", bytes from/to client:0/0, bytes from/to upstream:0/0
2021/01/20 21:48:57 [error] 14424#7604: *21 no live upstreams while connecting to upstream, client: 127.0.0.1, server: 0.0.0.0:8888, upstream: "allbackend", bytes from/to client:0/0, bytes from/to upstream:0/0
2021/01/20 21:49:02 [error] 14424#7604: *22 no live upstreams while connecting to upstream, client: 127.0.0.1, server: 0.0.0.0:8888, upstream: "allbackend", bytes from/to client:0/0, bytes from/to upstream:0/0
2021/01/20 21:49:02 [error] 14424#7604: *23 no live upstreams while connecting to upstream, client: 127.0.0.1, server: 0.0.0.0:8888, upstream: "allbackend", bytes from/to client:0/0, bytes from/to upstream:0/0
2021/01/20 21:49:02 [error] 14424#7604: *24 no live upstreams while connecting to upstream, client: 127.0.0.1, server: 0.0.0.0:8888, upstream: "allbackend", bytes from/to client:0/0, bytes from/to upstream:0/0
2021/01/20 21:49:16 [error] 14424#7604: *27 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: 0.0.0.0:8888, upstream: "127.0.0.1:8001", bytes from/to client:0/0, bytes from/to upstream:0/0
2021/01/20 21:49:43 [error] 14424#7604: *32 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: 0.0.0.0:8888, upstream: "127.0.0.1:8000", bytes from/to client:0/0, bytes from/to upstream:0/0
